sentence_id,screening,label,text
13764,-3,1,I have had it in every single proposal I've sent to the Congress.
27822,-3,1,"And in that process, they can get government help and government guarantees, but they need to go through bankruptcy to get rid of excess cost and the debt burden that they'd -- they'd built up."
23142,-3,1,Doctors practice defensive medicine because of all the frivolous lawsuits that cost our government $28 billion a year.
19369,-3,1,All 50 states did it.
12017,-3,1,So we're distributing in our State of Texas for free.
8783,-3,1,"I talked to one of the leading former chiefs of Naval operations in my office a few weeks ago, who told me about 25,000 Chief Petty Officers being short."
16640,-3,1,"In the White House staff itself, when I became president, we had roughly five hundred and forty employees."
10349,-3,1,"And as governor of my state, I was able to get 100 percent of my people insured, all my kids, about 98 percent of the adults."
15602,-3,1,The Governor has to balance the budget in his state he is required to by law.
10608,-3,1,"And so while it's true that nobody's completely innocent here, we have had over the last eight years the biggest increases in deficit spending and national debt in our history."
13184,-3,1,"As I uh - related a moment ago, the President has always indicated that we must not make the mistake in dealing with the dictator of indicating that we are going to make a concession at the point of a gun."
17551,-3,1,"Under the 1981 tax bill, people making $200,000 a year got $60,000 in tax relief over 3 years, while people making $30,000 a year, all taxes considered, got no relief at all or their taxes actually went up."
21031,-3,1,The Senate Budget Committee did a study of the vice president's expenditures.
17645,-3,1,"It has begun to decline, but it is still going up."
19734,-3,1,I've supported the President when I thought he was right on Bosnia.
3976,-3,1,And the Pakistanis are going to have to understand that that bombing in the Marriott Hotel in Islamabad was a signal from the terrorists that they don't want that government to cooperate with us in combating the Taliban and jihadist elements.
25139,-3,1,"I have just signed legislation to add to our ability to deal, along with our allies, with this terrorist problem."
13693,-3,1,"Now look, he says Arkansas's a poor state."
7159,-3,1,"The No Child Left Behind Act says, ""We'll raise standards."
1517,-3,1,"We have reduced the number of people in the Army, Navy, Air Force and Marines from three million, one hundred - three million, five hundred thousand to two mil- lion one hundred thousand."
11428,-3,1,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way."
3610,-3,1,"Right now, in the United States of America, business pays the second-highest business taxes in the world, 35 percent."
509,-3,1,"We have a great many people, hundreds of thousands of people living on public assistance in this country."
5699,-3,1,"He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year."
2371,-3,1,"Instead, it's gone up by that amount."
3077,-3,1,Our unemployment rate is twice as high as it is in Italy; it's three or four times as high as it is - as it is in Japan.
2289,-3,1,"And what's happened with some of the legislation that's been passed during the president's term, you've seen regulation become excessive, and it's hurt -- it's hurt the economy."
17708,-3,1,"There is a connection between interest rates and inflation, but I would call to your attention that in 1981 while we were operating still on the Carter-Mondale budget that we inherited -- that the interest rates came down from 211/2, down toward the 12 or 13 figure."
13713,-3,1,"We are 2nd in tax burden, the 2nd lowest tax burden in the country."
16528,-3,1,"I believe that it's accurate to say that - that the - that the committees to whom you refer with the - the employment that you uh - state, and with the 5 to 5 and a half percent growth rate in our economy, that the uh - projections would be a uh - a $60 billion increase in the amount of money that we'd have to spend in l981 compared to now."
16844,-3,1,Now you listed some things - the uh - deferral on foreign income as estimated: that would save about $500 million.
