text	label
This was a -- I said, no, no, they were booing Obamacare.	0
Watch, a couple of them will actually do it, almost guaranteed.	0
But when we call them out, it makes it harder for them to do it.	0
So we'll see.	0
It's the fake, fake media.	0
We want Americans to be able to purchase the health insurance plans they want, not the plans forced on them by our government.	0
[Applause]	0
The House has put forward a plan to repeal and replace Obamacare based on the principles I outlined in my joint address, but let me tell you, we're going to arbitrate, we're going to all get together and we're going to get something done.	0
Remember this -- if we didn't do it the way we're doing it, we need 60 votes so we have to get the Democrats involved.	0
They won't vote, no matter what we do, they're not going to vote.	0
So we're doing it a different way, a complex way.	0
It's fine.	0
The end result is when you have phase one, phase two, phase three -- it's going to be great.	0
It's going to be great.	0
And then, we get on to tax reductions, which I like.	0
[Applause]	0
The House legislation does so much for you.	0
It gives the states Medicaid flexibility.	0
And some of the states will take over their healthcare.	0
Governor Rick Scott in Florida said, just send me the money -- they run a great plan.	0
We have states that are doing great.	0
It gives great flexibility.	0
Thank you, folks.	0
Thank you.	0
[Applause]	0
It repeals hundreds of billions of dollars in Obamacare taxes.	0
It provides tax credits to purchase the care that is rightfully theirs.	0
The bill that I will ultimately sign -- and that will be a bill where everybody is going to get into the room and we're going to get it done -- we'll get rid of Obamacare and make healthcare better for you and for your family.	0
[Applause]	0
And once this is done, and a step further, we are going to try and put it in phase three -- I'm going to work on bringing down the cost of medicine by having a fair and competitive bidding process.	0
[Applause]	0
We welcome this healthcare debate and its negotiation, and we're going to carry it out, and have been carrying it out, in the full light of day -- unlike the way Obamacare was passed.	0
Remember, folks, if we don't do anything, Obamacare is gone.	0
It's not like, oh, gee, it's going to be wonderful in three years.	0
It's gone.	0
It's gone.	0
It's gone.	0
Not working.	0
It's gone.	0
What we cannot do is to be intimidated by the dishonest attacks from Democratic leaders in Congress who broke the system in the first place and who don't believe you should be able to make your own healthcare decisions.	0
[Applause]	0
I am very confident that if we empower the American people we will accomplish incredible things for our country -- not just on healthcare, but all across our government.	0
We will unlock new frontiers in science and in medicine.	0
We will give our children the right to attend the school of their choice, one where they will be taught to love this country and its values.	0
[Applause]	0
We will create millions and millions of new jobs by lowering taxes on our businesses, and very importantly for our workers, we're going to lower taxes.	0
[Applause]	0
And we will fight for the right of every American child to grow up in a safe neighborhood, attend a great school, and to graduate with access to a high-paying job that they love doing.	0
[Applause]	0
No matter our background, no matter our income, no matter our geography, we all share the same home.	0
We all salute the same flag.	0
And we all are made by the same God.	0
[Applause]	0
USA!	0
USA!	0
USA!	0
It's time to embrace our glorious American destiny.	0
Anything we can dream for our country we can achieve for our country.	0
All we have to do is tap into that American pride that is swelling our hearts and stirring our souls.	0
And we found that out very recently in our last election -- a lot of pride.	0
[Applause]	0
We are all Americans, and the future truly belongs to us.	0
The future belongs to all of you.	0
This is your moment.	0
This is your time.	0
This is the hour when history is made.	0
All we have to do is put our own citizens first, and together we will make America strong again.	0
[Applause]	0
We will make America wealthy again.	0
We will make America proud again.	0
We will make America safe again.	0
And we will make America great again.	0
[Applause]	0
Thank you.	0
God bless you.	0
Thank you.	0
[Applause]	0
God bless you, everybody.	0
[Applause]	0
Thank you.	0
Let us pray.	0
Our Father who art in heaven, hallowed is your name.	0
Thy kingdom come, thy will be done, on earth as it is in heaven.	0
Give us this day our daily bread, and forgive us our trespasses as we forgive those who trespasses against us.	0
Lead us not into temptation, but deliver us from evil.	0
For thine is the kingdom and the power and the glory forever and ever.	0
Amen.	0
Good afternoon.	0
It is my honor and great pleasure to stand here before you as the First Lady of the United States.	0
The mid— the America we envision is one that works for all Americans, and where all Americans can work and succeed.	0
