"sentence_id"	"label"	"text"
1131	0	He -- he aligned with Russia.
1132	0	"He now also aligned with Iran, who we made very powerful."
1133	0	We gave them $150 billion back.
1134	0	We give them $1.7 billion in cash.
1135	0	"I mean, cash."
1136	0	Bundles of cash as big as this stage.
1137	0	We gave them $1.7 billion.
1138	0	Now they have -- he has aligned with Russia and with Iran.
1139	0	"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
1140	0	We don't know who the rebels are.
1141	0	"We're giving them lots of money, lots of everything."
1142	0	We don't know who the rebels are.
1143	0	"And when and if -- and it's not going to happen, because you have Russia and you have Iran now."
1144	0	"But if they ever did overthrow Assad, you might end up with -- as bad as Assad is, and he's a bad guy, but you may very well end up with worse than Assad."
1145	0	"If she did nothing, we'd be in much better shape."
1146	0	"And this is what's caused the great migration, where she's taking in tens of thousands of Syrian refugees, who probably in many cases -- not probably, who are definitely..."
1147	0	Let me...
1148	0	"in many cases, ISIS-aligned, and we now have them in our country, and wait until you see -- this is going to be the great Trojan horse."
1149	0	And wait until you see what happens in the coming years.
1150	0	"Lots of luck, Hillary."
1151	0	Thanks a lot for doing a great job.
1152	0	"Secretary Clinton, you have talked about -- and in the last debate and again today -- that you would impose a no-fly zone to try to protect the people of Aleppo and to stop the killing there."
1153	0	President Obama has refused to do that because he fears it's going to draw us closer or deeper into the conflict.
1154	0	"And General Joseph Dunford, the chairman of the Joint Chiefs of Staff, says you impose a no-fly zone, chances are you're going to get into a war -- his words -- with Syria and Russia."
1155	0	"So the question I have is, if you impose a no-fly zone -- first of all, how do you respond to their concerns?"
1156	0	"Secondly, if you impose a no-fly zone and a Russian plane violates that, does President Clinton shoot that plane down?"
1157	0	"Well, Chris, first of all, I think a no-fly zone could save lives and could hasten the end of the conflict."
1158	0	I'm well aware of the really legitimate concerns that you have expressed from both the president and the general.
1159	0	This would not be done just on the first day.
1160	0	This would take a lot of negotiation.
1161	0	And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground.
1162	0	We've had millions of people leave Syria and those millions of people inside Syria who have been dislocated.
1163	0	"So I think we could strike a deal and make it very clear to the Russians and the Syrians that this was something that we believe was in the best interests of the people on the ground in Syria, it would help us with our fight against ISIS."
1164	0	But I want to respond to what Donald said about refugees.
1165	0	He's made these claims repeatedly.
1166	0	"I am not going to let anyone into this country who is not vetted, who we do not have confidence in."
1167	0	But I am not going to slam the door on women and children.
1168	0	"That picture of that little 4-year-old boy in Aleppo, with the blood coming down his face while he sat in an ambulance, is haunting."
1169	0	"And so we are going to do very careful, thorough vetting."
1170	0	"That does not solve our internal challenges with ISIS and our need to stop radicalization, to work with American Muslim communities who are on the front lines to identify and prevent attacks."
1171	0	"In fact, the killer of the dozens of people at the nightclub in Orlando, the Pulse nightclub, was born in Queens, the same place Donald was born."
1172	0	So let's be clear about what the threat is and how we are best going to be able to meet it.
1173	0	"And, yes, some of that threat emanates from over in Syria and Iraq, and we've got to keep fighting, and I will defeat ISIS, and some of it is we have to up our game and be much smarter here at home."
1174	0	"Folks, I want to get into our final segment."
1175	0	But I just have to...
1176	0	Real quick.
1177	0	It's so ridiculous what she -- she will defeat ISIS.
1178	0	We should have never let ISIS happen in the first place.
1179	0	"And right now, they're in 32 countries."
1180	0	OK.
1181	0	We should have -- wait one second.
1182	0	They had a cease-fire three weeks ago.
1183	0	"A cease-fire, the United States, Russia, and Syria."
1184	0	"And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore."
1185	0	"We are so outplayed on missiles, on cease-fires."
1186	0	They are outplayed.
1187	0	"Now, she wasn't there."
1188	0	I assume she had nothing to do with it.
1189	0	"But our country is so outplayed by Putin and Assad, and by the way -- and by Iran."
1190	0	Nobody can believe how stupid our leadership is.
1191	0	"Mr. Trump, Secretary Clinton -- no, we need to move on to our final segment, and that is the national debt, which has not been discussed until tonight."
1192	0	"Our national debt, as a share of the economy, our GDP, is now 77 percent."
1193	0	That's the highest since just after World War II.
1194	0	"But the nonpartisan Committee for a Responsible Federal Budget says, Secretary Clinton, under your plan, debt would rise to 86 percent of GDP over the next 10 years."
1195	0	"Mr. Trump, under your plan, they say it would rise to 105 percent of GDP over the next 10 years."
1196	0	"The question is, why are both of you ignoring this problem?"
1197	0	"Mr. Trump, you go first."
1198	0	"Well, I say they're wrong, because I'm going to create tremendous jobs."
1199	0	"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero."
1200	0	But we're bringing it from 1 percent up to 4 percent.
1201	0	And I actually think we can go higher than 4 percent.
1202	0	I think you can go to 5 percent or 6 percent.
1203	0	"And if we do, you don't have to bother asking your question, because we have a tremendous machine."
1204	0	We will have created a tremendous economic machine once again.
1205	0	"To do that, we're taking back jobs."
1206	0	"We're not going to let our companies be raided by other countries where we lose all our jobs, we don't make our product anymore."
1207	0	It's very sad.
1208	0	But I'm going to create a -- the kind of a country that we were from the standpoint of industry.
1209	0	We used to be there.
1210	0	We've given it up.
1211	0	"We've become very, very sloppy."
1212	0	"We've had people that are political hacks making the biggest deals in the world, bigger than companies."
1213	0	"You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of whom back Hillary, I must say."
